"structure.0.00338387489318848..class....difftime...units....secs.." "structure.0.00330114364624023..class....difftime...units....secs.." "structure.0.0034947395324707..class....difftime...units....secs.." "structure.0.00392055511474609..class....difftime...units....secs.." "structure.0.00414347648620605..class....difftime...units....secs.." "structure.0.00411105155944824..class....difftime...units....secs.." "structure.0.00417089462280273..class....difftime...units....secs.." "structure.0.00837588310241699..class....difftime...units....secs.." "structure.0.00461292266845703..class....difftime...units....secs.." "structure.0.00477290153503418..class....difftime...units....secs.." "structure.0.00401735305786133..class....difftime...units....secs.." "structure.0.00371336936950684..class....difftime...units....secs.." "structure.0.0034332275390625..class....difftime...units....secs.." "structure.0.00365138053894043..class....difftime...units....secs.." "structure.0.0035097599029541..class....difftime...units....secs.." "structure.0.00366878509521484..class....difftime...units....secs.." "structure.0.00360250473022461..class....difftime...units....secs.." "structure.0.0036928653717041..class....difftime...units....secs.." "structure.0.0041496753692627..class....difftime...units....secs.." "structure.0.00415420532226562..class....difftime...units....secs.." "structure.0.00375056266784668..class....difftime...units....secs.." "structure.0.00345039367675781..class....difftime...units....secs.." "structure.0.00367259979248047..class....difftime...units....secs.." "structure.0.00382232666015625..class....difftime...units....secs.." "structure.0.00364470481872559..class....difftime...units....secs.." "structure.0.00356769561767578..class....difftime...units....secs.." "structure.0.00337648391723633..class....difftime...units....secs.." "structure.0.00344109535217285..class....difftime...units....secs.." "structure.0.00346255302429199..class....difftime...units....secs.." "structure.0.00346851348876953..class....difftime...units....secs.." "structure.0.00338149070739746..class....difftime...units....secs.." "structure.0.00337576866149902..class....difftime...units....secs.." "structure.0.00337362289428711..class....difftime...units....secs.." "structure.0.00365161895751953..class....difftime...units....secs.." "structure.0.00341153144836426..class....difftime...units....secs.." "structure.0.00361251831054688..class....difftime...units....secs.." "structure.0.00420761108398438..class....difftime...units....secs.." "structure.0.00435709953308105..class....difftime...units....secs.." "structure.0.00378537178039551..class....difftime...units....secs.." "structure.0.0038304328918457..class....difftime...units....secs.." "structure.0.00349855422973633..class....difftime...units....secs.." "structure.0.00349593162536621..class....difftime...units....secs.." "structure.0.00401496887207031..class....difftime...units....secs.." "structure.0.00555658340454102..class....difftime...units....secs.." "structure.0.0052490234375..class....difftime...units....secs.." "structure.0.00438094139099121..class....difftime...units....secs.." "structure.0.0037846565246582..class....difftime...units....secs.." "structure.0.00486898422241211..class....difftime...units....secs.." "structure.0.00382494926452637..class....difftime...units....secs.." "structure.0.00372433662414551..class....difftime...units....secs.." "structure.0.00348448753356934..class....difftime...units....secs.." "structure.0.00340461730957031..class....difftime...units....secs.." "structure.0.00342798233032227..class....difftime...units....secs.." "structure.0.00823116302490234..class....difftime...units....secs.." "structure.0.00363373756408691..class....difftime...units....secs.." "structure.0.00413894653320312..class....difftime...units....secs.." "structure.0.00364017486572266..class....difftime...units....secs.." "structure.0.0036160945892334..class....difftime...units....secs.." "structure.0.00368928909301758..class....difftime...units....secs.." "structure.0.00360250473022461..class....difftime...units....secs...1" "structure.0.00347614288330078..class....difftime...units....secs.." "structure.0.00348997116088867..class....difftime...units....secs.." "structure.0.00332808494567871..class....difftime...units....secs.." "structure.0.00365424156188965..class....difftime...units....secs.." "structure.0.0036463737487793..class....difftime...units....secs.." "structure.0.0035097599029541..class....difftime...units....secs...1" "structure.0.00352120399475098..class....difftime...units....secs.." "structure.0.00389957427978516..class....difftime...units....secs.." "structure.0.00352334976196289..class....difftime...units....secs.." "structure.0.00379729270935059..class....difftime...units....secs.." "structure.0.00381374359130859..class....difftime...units....secs.." "structure.0.0052192211151123..class....difftime...units....secs.." "structure.0.00380992889404297..class....difftime...units....secs.." "structure.0.00357937812805176..class....difftime...units....secs.." "structure.0.00351667404174805..class....difftime...units....secs.." "structure.0.00339961051940918..class....difftime...units....secs.." "structure.0.00410556793212891..class....difftime...units....secs.." "structure.0.00374555587768555..class....difftime...units....secs.." "structure.0.00415778160095215..class....difftime...units....secs.." "structure.0.00391554832458496..class....difftime...units....secs.." "structure.0.0047910213470459..class....difftime...units....secs.." "structure.0.00365185737609863..class....difftime...units....secs.." "structure.0.00380802154541016..class....difftime...units....secs.." "structure.0.00374937057495117..class....difftime...units....secs.." "structure.0.00338077545166016..class....difftime...units....secs.." "structure.0.0034034252166748..class....difftime...units....secs.." "structure.0.00344967842102051..class....difftime...units....secs.." "structure.0.00401020050048828..class....difftime...units....secs.." "structure.0.00434231758117676..class....difftime...units....secs.." "structure.0.00343823432922363..class....difftime...units....secs.." "structure.0.00326347351074219..class....difftime...units....secs.." "structure.0.00323748588562012..class....difftime...units....secs.." "structure.0.00317239761352539..class....difftime...units....secs.." "structure.0.00336813926696777..class....difftime...units....secs.." "structure.0.00352621078491211..class....difftime...units....secs.." "structure.0.00380444526672363..class....difftime...units....secs.." "structure.0.0033261775970459..class....difftime...units....secs.." "structure.0.00510573387145996..class....difftime...units....secs.." "structure.0.0041193962097168..class....difftime...units....secs.." "structure.0.0039513111114502..class....difftime...units....secs.."
"1" 0.00338387489318848 0.00330114364624023 0.0034947395324707 0.00392055511474609 0.00414347648620605 0.00411105155944824 0.00417089462280273 0.00837588310241699 0.00461292266845703 0.00477290153503418 0.00401735305786133 0.00371336936950684 0.0034332275390625 0.00365138053894043 0.0035097599029541 0.00366878509521484 0.00360250473022461 0.0036928653717041 0.0041496753692627 0.00415420532226562 0.00375056266784668 0.00345039367675781 0.00367259979248047 0.00382232666015625 0.00364470481872559 0.00356769561767578 0.00337648391723633 0.00344109535217285 0.00346255302429199 0.00346851348876953 0.00338149070739746 0.00337576866149902 0.00337362289428711 0.00365161895751953 0.00341153144836426 0.00361251831054688 0.00420761108398438 0.00435709953308105 0.00378537178039551 0.0038304328918457 0.00349855422973633 0.00349593162536621 0.00401496887207031 0.00555658340454102 0.0052490234375 0.00438094139099121 0.0037846565246582 0.00486898422241211 0.00382494926452637 0.00372433662414551 0.00348448753356934 0.00340461730957031 0.00342798233032227 0.00823116302490234 0.00363373756408691 0.00413894653320312 0.00364017486572266 0.0036160945892334 0.00368928909301758 0.00360250473022461 0.00347614288330078 0.00348997116088867 0.00332808494567871 0.00365424156188965 0.0036463737487793 0.0035097599029541 0.00352120399475098 0.00389957427978516 0.00352334976196289 0.00379729270935059 0.00381374359130859 0.0052192211151123 0.00380992889404297 0.00357937812805176 0.00351667404174805 0.00339961051940918 0.00410556793212891 0.00374555587768555 0.00415778160095215 0.00391554832458496 0.0047910213470459 0.00365185737609863 0.00380802154541016 0.00374937057495117 0.00338077545166016 0.0034034252166748 0.00344967842102051 0.00401020050048828 0.00434231758117676 0.00343823432922363 0.00326347351074219 0.00323748588562012 0.00317239761352539 0.00336813926696777 0.00352621078491211 0.00380444526672363 0.0033261775970459 0.00510573387145996 0.0041193962097168 0.0039513111114502
