distance id optim_v-1 optim_v-2 
16673.62 106 0.5842881 0.0002252743 
16879.39 107 0.5087321 0.001194605 
16879.39 108 0.5664724 0.0009365959 
16879.39 109 0.5594513 0.0004983527 
16673.62 110 0.5633819 0.0002252743 
16878.56 111 0.5087321 0.0003644733 
16879.39 112 0.5821376 0.0004116116 
16879.39 113 0.5357362 0.001120823 
16673.62 114 0.5496444 0.0002252743 
16879.39 115 0.5087321 0.0008967566 
16879.39 116 0.5783549 0.0009941835 
16879.39 117 0.5567353 0.0005627517 
16673.62 118 0.5777944 0.0002252743 
16673.62 119 0.5087321 0.0002552684 
16879.39 120 0.5640101 0.0007639419 
16879.39 121 0.5648003 0.0004116978 
16672.26 122 0.5193816 0.0002252743 
16879.39 123 0.5087321 0.0008501561 
16879.39 124 0.532658 0.000768485 
16879.39 125 0.5792417 0.0006808437 
16673.62 126 0.5580246 0.0002252743 
16879.39 127 0.5087321 0.0009948279 
16673.62 128 0.5061006 0.0002833096 
16879.39 129 0.5408017 0.001148844 
16668.2 130 0.5148948 0.0002252743 
16673.62 131 0.5148948 0.0002706895 
16879.39 132 0.585255 0.0009536738 
16879.39 133 0.5598385 0.0009641756 
16673.62 134 0.5419282 0.0002252743 
16879.39 135 0.5148948 0.0006753993 
16879.39 136 0.5366809 0.0006506217 
16879.39 137 0.5734365 0.0009791874 
16673.62 138 0.5478972 0.0002252743 
16879.39 139 0.5148948 0.0005780716 
16879.39 140 0.5819663 0.0008045278 
16879.39 141 0.598051 0.001184646 
16668.2 142 0.5053369 0.0002252743 
16879.39 143 0.5053369 0.0007654275 
16879.39 144 0.5041232 0.001115947 
16879.39 145 0.5284254 0.0003874436 
16668.2 146 0.5036229 0.0002252743 
16879.39 147 0.5036229 0.001175432 
16879.39 148 0.5666443 0.0006905237 
16879.39 149 0.5465256 0.0009499089 
16673.62 150 0.584369 0.0002252743 
16879.39 151 0.5036229 0.000621805 
16879.39 152 0.5135061 0.0009944952 
16879.39 153 0.5736107 0.0006277803 
16804.96 154 0.5908211 0.0002252743 
16879.39 155 0.5036229 0.000663946 
16879.39 156 0.5178373 0.0009089151 
16879.39 157 0.5775875 0.00116398 
16668.2 158 0.5066278 0.0002252743 
16804.96 159 0.5066278 0.0003334511 
16879.39 160 0.5800711 0.0006233996 
16879.39 161 0.5139843 0.0005317503 
16668.2 162 0.5035417 0.0002252743 
16879.39 163 0.5035417 0.001035081 
16879.39 164 0.5811879 0.0003517171 
16879.39 165 0.5418991 0.0006536041 
16804.96 166 0.598857 0.0002252743 
16879.39 167 0.5035417 0.0007142521 
16879.39 168 0.5571054 0.0008455658 
16878.56 169 0.5437607 0.0003166778 
16673.62 170 0.5731141 0.0002252743 
16878.56 171 0.5035417 0.0003564232 
16879.39 172 0.5982927 0.0004167295 
16673.62 173 0.5371998 0.0002337814 
16673.62 174 0.5407341 0.0002252743 
16879.39 175 0.5035417 0.0007083494 
16673.62 176 0.5601846 0.0002476708 
16673.62 177 0.5691353 0.000211612 
