distance id optim_v-1 optim_v-2 
107663.8 171 0.4336817 0.0003487022 
94894.78 172 0.4336797 0.0003487022 
99638.57 173 0.4336807 0.0003497022 
99965.44 174 0.4336807 0.0003477022 
99285.07 175 0.4336805 0.0003484188 
106949.8 176 0.4336815 0.0003484188 
101837.4 177 0.4336795 0.0003484188 
103074.9 178 0.4336805 0.0003494188 
97897.01 179 0.4336805 0.0003474188 
97467.01 180 0.4336804 0.0003484092 
99827.46 181 0.4336814 0.0003484092 
103587 182 0.4336794 0.0003484092 
101857.6 183 0.4336804 0.0003494092 
103167 184 0.4336804 0.0003474092 
99635.58 185 0.4336804 0.0003484092 
99269.46 186 0.4336814 0.0003484092 
105079.2 187 0.4336794 0.0003484092 
98618.41 188 0.4336804 0.0003494092 
104821.2 189 0.4336804 0.0003474092 
97730.25 190 0.4336804 0.0003484092 
100666.5 191 0.4336814 0.0003484092 
98336.13 192 0.4336794 0.0003484092 
102338.8 193 0.4336804 0.0003494092 
107808.2 194 0.4336804 0.0003474092 
97235.32 195 0.4336804 0.0003484092 
105711.4 196 0.4336814 0.0003484092 
97173.82 197 0.4336794 0.0003484092 
103539.5 198 0.4336804 0.0003494092 
95953.08 199 0.4336804 0.0003474092 
99689.06 200 0.4622386 0.000882056 
